concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
913168643,913163489,Has synonym,2020-09-13,NA,NA
913168643,913163506,Has synonym,2020-09-13,NA,NA
913168643,913163507,Has synonym,2020-09-13,NA,NA
913168643,913163975,Has synonym,2020-09-13,NA,NA
913168643,913164247,Has synonym,2020-09-13,NA,NA
913168643,913164251,Has synonym,2020-09-13,NA,NA
913168643,913168643,Has synonym,2020-09-13,NA,NA
913168643,913163489,Has us brand name,2020-09-13,NA,NA
913168643,913163506,Has us brand name,2020-09-13,NA,NA
913168643,913163507,Has us brand name,2020-09-13,NA,NA
913168643,913163975,Has us brand name,2020-09-13,NA,NA
913168643,913164247,Has us brand name,2020-09-13,NA,NA
913168643,913164251,Has us brand name,2020-09-13,NA,NA
913168643,913168643,Has us brand name,2020-09-13,NA,NA
913168643,913163489,Has code name,2020-09-13,NA,NA
913168643,913163506,Has code name,2020-09-13,NA,NA
913168643,913163507,Has code name,2020-09-13,NA,NA
913168643,913163975,Has code name,2020-09-13,NA,NA
913168643,913164247,Has code name,2020-09-13,NA,NA
913168643,913164251,Has code name,2020-09-13,NA,NA
913168643,913168643,Has code name,2020-09-13,NA,NA
913168645,913163489,Has synonym,2020-09-13,NA,NA
913168645,913163491,Has synonym,2020-09-13,NA,NA
913168645,913168645,Has synonym,2020-09-13,NA,NA
913168645,913163489,Has us brand name,2020-09-13,NA,NA
913168645,913163491,Has us brand name,2020-09-13,NA,NA
913168645,913168645,Has us brand name,2020-09-13,NA,NA
913168645,913163489,Has foreign brand name,2020-09-13,NA,NA
913168645,913163491,Has foreign brand name,2020-09-13,NA,NA
913168645,913168645,Has foreign brand name,2020-09-13,NA,NA
913168645,913163489,Has abbreviation,2020-09-13,NA,NA
913168645,913163491,Has abbreviation,2020-09-13,NA,NA
913168645,913168645,Has abbreviation,2020-09-13,NA,NA
913168646,913168646,Has synonym,2020-09-13,NA,NA
913168647,913168650,Has us brand name,2020-09-13,NA,NA
913168647,913168647,Has us brand name,2020-09-13,NA,NA
913168647,913168647,Has foreign brand name,2020-09-13,NA,NA
913168647,913168650,Has foreign brand name,2020-09-13,NA,NA
913168647,913168647,Has code name,2020-09-13,NA,NA
913168647,913168650,Has code name,2020-09-13,NA,NA
913168648,913163963,Has us brand name,2020-09-13,NA,NA
913168648,913168648,Has us brand name,2020-09-13,NA,NA
913168648,913163963,Has code name,2020-09-13,NA,NA
913168648,913168648,Has code name,2020-09-13,NA,NA
913168649,913161763,Has us brand name,2020-09-13,NA,NA
913168649,913168649,Has us brand name,2020-09-13,NA,NA
913168649,913161763,Has code name,2020-09-13,NA,NA
913168649,913168649,Has code name,2020-09-13,NA,NA
913168650,913168647,Has foreign brand name,2020-09-13,NA,NA
913168650,913168650,Has foreign brand name,2020-09-13,NA,NA
913168650,913168647,Has code name,2020-09-13,NA,NA
913168650,913168650,Has code name,2020-09-13,NA,NA
913168651,913168636,Has code name,2020-09-13,NA,NA
913168651,913168651,Has code name,2020-09-13,NA,NA
913168652,913168652,Has synonym,2020-09-13,NA,NA
913168653,913162897,Has us brand name,2020-09-13,NA,NA
913168653,913162898,Has us brand name,2020-09-13,NA,NA
913168653,913162899,Has us brand name,2020-09-13,NA,NA
913168653,913167356,Has us brand name,2020-09-13,NA,NA
913168653,913167371,Has us brand name,2020-09-13,NA,NA
913168653,913168653,Has us brand name,2020-09-13,NA,NA
913168653,913168654,Has us brand name,2020-09-13,NA,NA
913168653,913162897,Has code name,2020-09-13,NA,NA
913168653,913162898,Has code name,2020-09-13,NA,NA
913168653,913162899,Has code name,2020-09-13,NA,NA
913168653,913167356,Has code name,2020-09-13,NA,NA
913168653,913167371,Has code name,2020-09-13,NA,NA
913168653,913168653,Has code name,2020-09-13,NA,NA
913168653,913168654,Has code name,2020-09-13,NA,NA
913168654,913162897,Has us brand name,2020-09-13,NA,NA
913168654,913162898,Has us brand name,2020-09-13,NA,NA
913168654,913162899,Has us brand name,2020-09-13,NA,NA
913168654,913167356,Has us brand name,2020-09-13,NA,NA
913168654,913167371,Has us brand name,2020-09-13,NA,NA
913168654,913168653,Has us brand name,2020-09-13,NA,NA
913168654,913168654,Has us brand name,2020-09-13,NA,NA
913168654,913162897,Has code name,2020-09-13,NA,NA
913168654,913162898,Has code name,2020-09-13,NA,NA
913168654,913162899,Has code name,2020-09-13,NA,NA
913168654,913167356,Has code name,2020-09-13,NA,NA
913168654,913167371,Has code name,2020-09-13,NA,NA
913168654,913168653,Has code name,2020-09-13,NA,NA
913168654,913168654,Has code name,2020-09-13,NA,NA
913168655,913163206,Has us brand name,2020-09-13,NA,NA
913168655,913168655,Has us brand name,2020-09-13,NA,NA
913168655,913163206,Has code name,2020-09-13,NA,NA
913168655,913168655,Has code name,2020-09-13,NA,NA
913168656,913168656,Has synonym,2020-09-13,NA,NA
913168656,913168656,Has acronym,2020-09-13,NA,NA
913168656,913168656,Has code name,2020-09-13,NA,NA
913168658,913164110,Has synonym,2020-09-13,NA,NA
913168658,913168658,Has synonym,2020-09-13,NA,NA
913168658,913164110,Has code name,2020-09-13,NA,NA
913168658,913168658,Has code name,2020-09-13,NA,NA
913168659,913164525,Has synonym,2020-09-13,NA,NA
913168659,913165685,Has synonym,2020-09-13,NA,NA
913168659,913168659,Has synonym,2020-09-13,NA,NA
913168659,913164525,Has us brand name,2020-09-13,NA,NA
913168659,913165685,Has us brand name,2020-09-13,NA,NA
913168659,913168659,Has us brand name,2020-09-13,NA,NA
913168660,913165043,Has us brand name,2020-09-13,NA,NA
913168660,913168032,Has us brand name,2020-09-13,NA,NA
913168660,913168660,Has us brand name,2020-09-13,NA,NA
913168661,913168661,Has synonym,2020-09-13,NA,NA
913168661,913168661,Has code name,2020-09-13,NA,NA
913168663,913164962,Has us brand name,2020-09-13,NA,NA
913168663,913164993,Has us brand name,2020-09-13,NA,NA
913168663,913168663,Has us brand name,2020-09-13,NA,NA
913168664,913168664,Has us brand name,2020-09-13,NA,NA
913168665,913163448,Has us brand name,2020-09-13,NA,NA
913168665,913168665,Has us brand name,2020-09-13,NA,NA
913168665,913163448,Has foreign brand name,2020-09-13,NA,NA
913168665,913168665,Has foreign brand name,2020-09-13,NA,NA
913168665,913163448,Has code name,2020-09-13,NA,NA
913168665,913168665,Has code name,2020-09-13,NA,NA
913168666,913166496,Has synonym,2020-09-13,NA,NA
913168666,913168666,Has synonym,2020-09-13,NA,NA
913168666,913166496,Has code name,2020-09-13,NA,NA
913168666,913168666,Has code name,2020-09-13,NA,NA
913168667,913168667,Has synonym,2020-09-13,NA,NA
913168667,913168669,Has synonym,2020-09-13,NA,NA
913168667,913168669,Has us brand name,2020-09-13,NA,NA
913168667,913168667,Has us brand name,2020-09-13,NA,NA
913168668,913168668,Has synonym,2020-09-13,NA,NA
913168668,913168669,Has synonym,2020-09-13,NA,NA
913168668,913169015,Has synonym,2020-09-13,NA,NA
913168668,913168668,Has us brand name,2020-09-13,NA,NA
913168668,913168669,Has us brand name,2020-09-13,NA,NA
913168668,913169015,Has us brand name,2020-09-13,NA,NA
913168669,913168668,Has synonym,2020-09-13,NA,NA
913168669,913168669,Has synonym,2020-09-13,NA,NA
913168669,913169015,Has synonym,2020-09-13,NA,NA
913168669,913168668,Has us brand name,2020-09-13,NA,NA
913168669,913168669,Has us brand name,2020-09-13,NA,NA
913168669,913169015,Has us brand name,2020-09-13,NA,NA
913168669,913168667,Has synonym,2020-09-13,NA,NA
913168670,913165152,Has synonym,2020-09-13,NA,NA
913168670,913168670,Has synonym,2020-09-13,NA,NA
913168670,913168671,Has synonym,2020-09-13,NA,NA
913168670,913165152,Has us brand name,2020-09-13,NA,NA
913168670,913168670,Has us brand name,2020-09-13,NA,NA
913168670,913168671,Has us brand name,2020-09-13,NA,NA
913168671,913165152,Has synonym,2020-09-13,NA,NA
913168671,913168670,Has synonym,2020-09-13,NA,NA
913168671,913168671,Has synonym,2020-09-13,NA,NA
913168671,913165152,Has us brand name,2020-09-13,NA,NA
913168671,913168670,Has us brand name,2020-09-13,NA,NA
913168671,913168671,Has us brand name,2020-09-13,NA,NA
913168672,913168672,Has synonym,2020-09-13,NA,NA
913168672,913168672,Has code name,2020-09-13,NA,NA
913168673,913168673,Has synonym,2020-09-13,NA,NA
913168673,913168673,Has code name,2020-09-13,NA,NA
913168674,913167660,Has synonym,2020-09-13,NA,NA
913168674,913168674,Has synonym,2020-09-13,NA,NA
913168674,913167660,Has code name,2020-09-13,NA,NA
913168674,913168674,Has code name,2020-09-13,NA,NA
913168675,913163424,Has us brand name,2020-09-13,NA,NA
913168675,913166834,Has us brand name,2020-09-13,NA,NA
913168675,913166866,Has us brand name,2020-09-13,NA,NA
913168675,913168268,Has us brand name,2020-09-13,NA,NA
913168675,913168675,Has us brand name,2020-09-13,NA,NA
913168675,913168679,Has us brand name,2020-09-13,NA,NA
913168675,913168680,Has us brand name,2020-09-13,NA,NA
913168675,913163424,Has foreign brand name,2020-09-13,NA,NA
913168675,913166834,Has foreign brand name,2020-09-13,NA,NA
913168675,913166866,Has foreign brand name,2020-09-13,NA,NA
913168675,913168268,Has foreign brand name,2020-09-13,NA,NA
913168675,913168675,Has foreign brand name,2020-09-13,NA,NA
913168675,913168679,Has foreign brand name,2020-09-13,NA,NA
913168675,913168680,Has foreign brand name,2020-09-13,NA,NA
913168675,913163424,Has abbreviation,2020-09-13,NA,NA
913168675,913166834,Has abbreviation,2020-09-13,NA,NA
913168675,913166866,Has abbreviation,2020-09-13,NA,NA
913168675,913168268,Has abbreviation,2020-09-13,NA,NA
913168675,913168675,Has abbreviation,2020-09-13,NA,NA
913168675,913168679,Has abbreviation,2020-09-13,NA,NA
913168675,913168680,Has abbreviation,2020-09-13,NA,NA
913168676,913164330,Has synonym,2020-09-13,NA,NA
913168676,913168676,Has synonym,2020-09-13,NA,NA
913168676,913164330,Has code name,2020-09-13,NA,NA
913168676,913168676,Has code name,2020-09-13,NA,NA
913168677,913168677,Has code name,2020-09-13,NA,NA
913168678,913168678,Has synonym,2020-09-13,NA,NA
913168678,913168704,Has synonym,2020-09-13,NA,NA
913168678,913168704,Has us brand name,2020-09-13,NA,NA
913168678,913168678,Has us brand name,2020-09-13,NA,NA
913168678,913168678,Has abbreviation,2020-09-13,NA,NA
913168678,913168704,Has abbreviation,2020-09-13,NA,NA
913168679,913163424,Has us brand name,2020-09-13,NA,NA
913168679,913166834,Has us brand name,2020-09-13,NA,NA
913168679,913166866,Has us brand name,2020-09-13,NA,NA
913168679,913168268,Has us brand name,2020-09-13,NA,NA
913168679,913168675,Has us brand name,2020-09-13,NA,NA
913168679,913168679,Has us brand name,2020-09-13,NA,NA
913168679,913168680,Has us brand name,2020-09-13,NA,NA
913168679,913163424,Has foreign brand name,2020-09-13,NA,NA
913168679,913166834,Has foreign brand name,2020-09-13,NA,NA
913168679,913166866,Has foreign brand name,2020-09-13,NA,NA
913168679,913168268,Has foreign brand name,2020-09-13,NA,NA
913168679,913168675,Has foreign brand name,2020-09-13,NA,NA
913168679,913168679,Has foreign brand name,2020-09-13,NA,NA
913168679,913168680,Has foreign brand name,2020-09-13,NA,NA
913168679,913163424,Has abbreviation,2020-09-13,NA,NA
913168679,913166834,Has abbreviation,2020-09-13,NA,NA
913168679,913166866,Has abbreviation,2020-09-13,NA,NA
913168679,913168268,Has abbreviation,2020-09-13,NA,NA
913168679,913168675,Has abbreviation,2020-09-13,NA,NA
913168679,913168679,Has abbreviation,2020-09-13,NA,NA
913168679,913168680,Has abbreviation,2020-09-13,NA,NA
913168680,913163424,Has us brand name,2020-09-13,NA,NA
913168680,913166834,Has us brand name,2020-09-13,NA,NA
913168680,913166866,Has us brand name,2020-09-13,NA,NA
913168680,913168268,Has us brand name,2020-09-13,NA,NA
913168680,913168675,Has us brand name,2020-09-13,NA,NA
913168680,913168679,Has us brand name,2020-09-13,NA,NA
913168680,913168680,Has us brand name,2020-09-13,NA,NA
913168680,913163424,Has foreign brand name,2020-09-13,NA,NA
913168680,913166834,Has foreign brand name,2020-09-13,NA,NA
913168680,913166866,Has foreign brand name,2020-09-13,NA,NA
913168680,913168268,Has foreign brand name,2020-09-13,NA,NA
913168680,913168675,Has foreign brand name,2020-09-13,NA,NA
913168680,913168679,Has foreign brand name,2020-09-13,NA,NA
913168680,913168680,Has foreign brand name,2020-09-13,NA,NA
913168680,913163424,Has abbreviation,2020-09-13,NA,NA
913168680,913166834,Has abbreviation,2020-09-13,NA,NA
913168680,913166866,Has abbreviation,2020-09-13,NA,NA
913168680,913168268,Has abbreviation,2020-09-13,NA,NA
913168680,913168675,Has abbreviation,2020-09-13,NA,NA
913168680,913168679,Has abbreviation,2020-09-13,NA,NA
913168680,913168680,Has abbreviation,2020-09-13,NA,NA
913168681,913164189,Has us brand name,2020-09-13,NA,NA
913168681,913164193,Has us brand name,2020-09-13,NA,NA
913168681,913168681,Has us brand name,2020-09-13,NA,NA
913168681,913164189,Has foreign brand name,2020-09-13,NA,NA
913168681,913164193,Has foreign brand name,2020-09-13,NA,NA
913168681,913168681,Has foreign brand name,2020-09-13,NA,NA
913168682,913161404,Has us brand name,2020-09-13,NA,NA
913168682,913164690,Has us brand name,2020-09-13,NA,NA
913168682,913168682,Has us brand name,2020-09-13,NA,NA
913168682,913161404,Has code name,2020-09-13,NA,NA
913168682,913164690,Has code name,2020-09-13,NA,NA
913168682,913168682,Has code name,2020-09-13,NA,NA
913168684,913168684,Has synonym,2020-09-13,NA,NA
913168684,913168684,Has code name,2020-09-13,NA,NA
913168685,913164780,Has us brand name,2020-09-13,NA,NA
913168685,913168685,Has us brand name,2020-09-13,NA,NA
913168685,913168686,Has us brand name,2020-09-13,NA,NA
913168686,913164780,Has us brand name,2020-09-13,NA,NA
913168686,913168685,Has us brand name,2020-09-13,NA,NA
913168686,913168686,Has us brand name,2020-09-13,NA,NA
913168688,913168688,Has synonym,2020-09-13,NA,NA
913168688,913168688,Has code name,2020-09-13,NA,NA
913168689,913168689,Has synonym,2020-09-13,NA,NA
913168689,913168689,Has code name,2020-09-13,NA,NA
913168690,913166806,Has synonym,2020-09-13,NA,NA
913168690,913168690,Has synonym,2020-09-13,NA,NA
913168690,913166806,Has abbreviation,2020-09-13,NA,NA
913168690,913168690,Has abbreviation,2020-09-13,NA,NA
913168690,913166806,Has code name,2020-09-13,NA,NA
913168690,913168690,Has code name,2020-09-13,NA,NA
913168691,913164045,Has synonym,2020-09-13,NA,NA
913168691,913166140,Has synonym,2020-09-13,NA,NA
913168691,913166141,Has synonym,2020-09-13,NA,NA
913168691,913168691,Has synonym,2020-09-13,NA,NA
913168691,913164045,Has us brand name,2020-09-13,NA,NA
913168691,913166140,Has us brand name,2020-09-13,NA,NA
913168691,913166141,Has us brand name,2020-09-13,NA,NA
913168691,913168691,Has us brand name,2020-09-13,NA,NA
913168692,913166517,Has us brand name,2020-09-13,NA,NA
913168692,913168692,Has us brand name,2020-09-13,NA,NA
913168692,913166517,Has code name,2020-09-13,NA,NA
913168692,913168692,Has code name,2020-09-13,NA,NA
913168693,913164231,Has synonym,2020-09-13,NA,NA
913168693,913168693,Has synonym,2020-09-13,NA,NA
913168693,913164231,Has us brand name,2020-09-13,NA,NA
913168693,913168693,Has us brand name,2020-09-13,NA,NA
913168693,913164231,Has code name,2020-09-13,NA,NA
913168693,913168693,Has code name,2020-09-13,NA,NA
913168694,913168694,Has code name,2020-09-13,NA,NA
913168695,913168695,Has synonym,2020-09-13,NA,NA
913168695,913168695,Has code name,2020-09-13,NA,NA
913168696,913168696,Has code name,2020-09-13,NA,NA
913168697,913168697,Has code name,2020-09-13,NA,NA
913168698,913168698,Has code name,2020-09-13,NA,NA
913168700,913168700,Has code name,2020-09-13,NA,NA
913168701,913168701,Has code name,2020-09-13,NA,NA
913168703,913168703,Has code name,2020-09-13,NA,NA
913168704,913168678,Has synonym,2020-09-13,NA,NA
913168704,913168704,Has synonym,2020-09-13,NA,NA
913168704,913168678,Has abbreviation,2020-09-13,NA,NA
913168704,913168704,Has abbreviation,2020-09-13,NA,NA
913168705,913168705,Has synonym,2020-09-13,NA,NA
913168706,913168706,Has synonym,2020-09-13,NA,NA
913168706,913168706,Has acronym,2020-09-13,NA,NA
913168706,913168706,Has code name,2020-09-13,NA,NA
913168707,913163031,Has synonym,2020-09-13,NA,NA
913168707,913168707,Has synonym,2020-09-13,NA,NA
913168707,913163031,Has code name,2020-09-13,NA,NA
913168707,913168707,Has code name,2020-09-13,NA,NA
913168708,913168708,Has code name,2020-09-13,NA,NA
913168709,913168709,Has code name,2020-09-13,NA,NA
913168710,913168710,Has code name,2020-09-13,NA,NA
913168711,913168711,Has synonym,2020-09-13,NA,NA
913168711,913168711,Has abbreviation,2020-09-13,NA,NA
913168713,913168713,Has synonym,2020-09-13,NA,NA
913168713,913168942,Has synonym,2020-09-13,NA,NA
913168713,913168942,Has us brand name,2020-09-13,NA,NA
913168713,913168713,Has us brand name,2020-09-13,NA,NA
913168713,913168713,Has code name,2020-09-13,NA,NA
913168713,913168942,Has code name,2020-09-13,NA,NA
913168714,913168714,Has synonym,2020-09-13,NA,NA
913168714,913168715,Has synonym,2020-09-13,NA,NA
913168714,913168714,Has code name,2020-09-13,NA,NA
913168714,913168715,Has code name,2020-09-13,NA,NA
913168715,913168714,Has synonym,2020-09-13,NA,NA
913168715,913168715,Has synonym,2020-09-13,NA,NA
913168715,913168714,Has us brand name,2020-09-13,NA,NA
913168715,913168715,Has us brand name,2020-09-13,NA,NA
913168715,913168714,Has code name,2020-09-13,NA,NA
913168715,913168715,Has code name,2020-09-13,NA,NA
913168716,913164106,Has us brand name,2020-09-13,NA,NA
913168716,913168716,Has us brand name,2020-09-13,NA,NA
913168716,913164106,Has abbreviation,2020-09-13,NA,NA
913168716,913168716,Has abbreviation,2020-09-13,NA,NA
913168717,913164107,Has synonym,2020-09-13,NA,NA
913168717,913168717,Has synonym,2020-09-13,NA,NA
913168717,913164107,Has us brand name,2020-09-13,NA,NA
913168717,913168717,Has us brand name,2020-09-13,NA,NA
913168719,913162858,Has synonym,2020-09-13,NA,NA
913168719,913164758,Has synonym,2020-09-13,NA,NA
913168719,913164760,Has synonym,2020-09-13,NA,NA
913168719,913164761,Has synonym,2020-09-13,NA,NA
913168719,913165514,Has synonym,2020-09-13,NA,NA
913168719,913166802,Has synonym,2020-09-13,NA,NA
913168719,913167161,Has synonym,2020-09-13,NA,NA
913168719,913167727,Has synonym,2020-09-13,NA,NA
913168719,913168286,Has synonym,2020-09-13,NA,NA
913168719,913168719,Has synonym,2020-09-13,NA,NA
913168719,913168720,Has synonym,2020-09-13,NA,NA
913168719,913165137,Has synonym,2020-09-13,NA,NA
913168719,913162858,Has us brand name,2020-09-13,NA,NA
913168719,913164758,Has us brand name,2020-09-13,NA,NA
913168719,913164760,Has us brand name,2020-09-13,NA,NA
913168719,913164761,Has us brand name,2020-09-13,NA,NA
913168719,913165514,Has us brand name,2020-09-13,NA,NA
913168719,913166802,Has us brand name,2020-09-13,NA,NA
913168719,913167161,Has us brand name,2020-09-13,NA,NA
913168719,913167727,Has us brand name,2020-09-13,NA,NA
913168719,913168286,Has us brand name,2020-09-13,NA,NA
913168719,913168719,Has us brand name,2020-09-13,NA,NA
913168719,913168720,Has us brand name,2020-09-13,NA,NA
913168719,913165137,Has us brand name,2020-09-13,NA,NA
913168719,913162858,Has abbreviation,2020-09-13,NA,NA
913168719,913164758,Has abbreviation,2020-09-13,NA,NA
913168719,913164760,Has abbreviation,2020-09-13,NA,NA
913168719,913164761,Has abbreviation,2020-09-13,NA,NA
913168719,913165514,Has abbreviation,2020-09-13,NA,NA
913168719,913166802,Has abbreviation,2020-09-13,NA,NA
913168719,913167161,Has abbreviation,2020-09-13,NA,NA
913168719,913167727,Has abbreviation,2020-09-13,NA,NA
913168719,913168286,Has abbreviation,2020-09-13,NA,NA
913168719,913168719,Has abbreviation,2020-09-13,NA,NA
913168719,913168720,Has abbreviation,2020-09-13,NA,NA
913168719,913165137,Has abbreviation,2020-09-13,NA,NA
913168720,913162858,Has synonym,2020-09-13,NA,NA
913168720,913164758,Has synonym,2020-09-13,NA,NA
913168720,913164760,Has synonym,2020-09-13,NA,NA
913168720,913164761,Has synonym,2020-09-13,NA,NA
913168720,913165514,Has synonym,2020-09-13,NA,NA
913168720,913166802,Has synonym,2020-09-13,NA,NA
913168720,913167161,Has synonym,2020-09-13,NA,NA
913168720,913167727,Has synonym,2020-09-13,NA,NA
913168720,913168286,Has synonym,2020-09-13,NA,NA
913168720,913168719,Has synonym,2020-09-13,NA,NA
913168720,913168720,Has synonym,2020-09-13,NA,NA
913168720,913165137,Has synonym,2020-09-13,NA,NA
913168720,913162858,Has us brand name,2020-09-13,NA,NA
913168720,913164758,Has us brand name,2020-09-13,NA,NA
913168720,913164760,Has us brand name,2020-09-13,NA,NA
913168720,913164761,Has us brand name,2020-09-13,NA,NA
913168720,913165514,Has us brand name,2020-09-13,NA,NA
913168720,913166802,Has us brand name,2020-09-13,NA,NA
913168720,913167161,Has us brand name,2020-09-13,NA,NA
913168720,913167727,Has us brand name,2020-09-13,NA,NA
913168720,913168286,Has us brand name,2020-09-13,NA,NA
913168720,913168719,Has us brand name,2020-09-13,NA,NA
913168720,913168720,Has us brand name,2020-09-13,NA,NA
913168720,913165137,Has us brand name,2020-09-13,NA,NA
913168720,913162858,Has abbreviation,2020-09-13,NA,NA
913168720,913164758,Has abbreviation,2020-09-13,NA,NA
913168720,913164760,Has abbreviation,2020-09-13,NA,NA
913168720,913164761,Has abbreviation,2020-09-13,NA,NA
913168720,913165514,Has abbreviation,2020-09-13,NA,NA
913168720,913166802,Has abbreviation,2020-09-13,NA,NA
913168720,913167161,Has abbreviation,2020-09-13,NA,NA
913168720,913167727,Has abbreviation,2020-09-13,NA,NA
913168720,913168286,Has abbreviation,2020-09-13,NA,NA
913168720,913168719,Has abbreviation,2020-09-13,NA,NA
913168720,913168720,Has abbreviation,2020-09-13,NA,NA
913168720,913165137,Has abbreviation,2020-09-13,NA,NA
913168721,913164900,Has synonym,2020-09-13,NA,NA
913168721,913168721,Has synonym,2020-09-13,NA,NA
913168721,913164900,Has code name,2020-09-13,NA,NA
913168721,913168721,Has code name,2020-09-13,NA,NA
913168722,913161596,Has synonym,2020-09-13,NA,NA
913168722,913167307,Has synonym,2020-09-13,NA,NA
913168722,913168722,Has synonym,2020-09-13,NA,NA
913168722,913161596,Has us brand name,2020-09-13,NA,NA
913168722,913167307,Has us brand name,2020-09-13,NA,NA
913168722,913168722,Has us brand name,2020-09-13,NA,NA
913168723,913168723,Has synonym,2020-09-13,NA,NA
913168723,913168723,Has code name,2020-09-13,NA,NA
913168724,913168724,Has us brand name,2020-09-13,NA,NA
913168726,913165566,Has synonym,2020-09-13,NA,NA
913168726,913167173,Has synonym,2020-09-13,NA,NA
913168726,913168726,Has synonym,2020-09-13,NA,NA
913168726,913165566,Has us brand name,2020-09-13,NA,NA
913168726,913167173,Has us brand name,2020-09-13,NA,NA
913168726,913168726,Has us brand name,2020-09-13,NA,NA
913168727,913165993,Has foreign brand name,2020-09-13,NA,NA
913168727,913168727,Has foreign brand name,2020-09-13,NA,NA
913168727,913165993,Has code name,2020-09-13,NA,NA
913168727,913168727,Has code name,2020-09-13,NA,NA
913168728,913166116,Has synonym,2020-09-13,NA,NA
913168728,913168728,Has synonym,2020-09-13,NA,NA
913168729,913168729,Has synonym,2020-09-13,NA,NA
913168729,913168780,Has synonym,2020-09-13,NA,NA
913168729,913168780,Has us brand name,2020-09-13,NA,NA
913168729,913168729,Has us brand name,2020-09-13,NA,NA
913168729,913168729,Has abbreviation,2020-09-13,NA,NA
913168729,913168780,Has abbreviation,2020-09-13,NA,NA
913168730,913162549,Has us brand name,2020-09-13,NA,NA
913168730,913168730,Has us brand name,2020-09-13,NA,NA
913168730,913162549,Has code name,2020-09-13,NA,NA
913168730,913168730,Has code name,2020-09-13,NA,NA
913168731,913161400,Has synonym,2020-09-13,NA,NA
913168731,913168731,Has synonym,2020-09-13,NA,NA
913168731,913161400,Has code name,2020-09-13,NA,NA
913168731,913168731,Has code name,2020-09-13,NA,NA
913168732,913161401,Has synonym,2020-09-13,NA,NA
913168732,913161580,Has synonym,2020-09-13,NA,NA
913168732,913162818,Has synonym,2020-09-13,NA,NA
913168732,913167553,Has synonym,2020-09-13,NA,NA
913168732,913167578,Has synonym,2020-09-13,NA,NA
913168732,913167579,Has synonym,2020-09-13,NA,NA
913168732,913168481,Has synonym,2020-09-13,NA,NA
913168732,913168732,Has synonym,2020-09-13,NA,NA
913168732,913161401,Has us brand name,2020-09-13,NA,NA
913168732,913161580,Has us brand name,2020-09-13,NA,NA
913168732,913162818,Has us brand name,2020-09-13,NA,NA
913168732,913167553,Has us brand name,2020-09-13,NA,NA
913168732,913167578,Has us brand name,2020-09-13,NA,NA
913168732,913167579,Has us brand name,2020-09-13,NA,NA
913168732,913168481,Has us brand name,2020-09-13,NA,NA
913168732,913168732,Has us brand name,2020-09-13,NA,NA
913168732,913161401,Has foreign brand name,2020-09-13,NA,NA
913168732,913161580,Has foreign brand name,2020-09-13,NA,NA
913168732,913162818,Has foreign brand name,2020-09-13,NA,NA
913168732,913167553,Has foreign brand name,2020-09-13,NA,NA
913168732,913167578,Has foreign brand name,2020-09-13,NA,NA
913168732,913167579,Has foreign brand name,2020-09-13,NA,NA
913168732,913168481,Has foreign brand name,2020-09-13,NA,NA
913168732,913168732,Has foreign brand name,2020-09-13,NA,NA
913168732,913161401,Has abbreviation,2020-09-13,NA,NA
913168732,913161580,Has abbreviation,2020-09-13,NA,NA
913168732,913162818,Has abbreviation,2020-09-13,NA,NA
913168732,913167553,Has abbreviation,2020-09-13,NA,NA
913168732,913167578,Has abbreviation,2020-09-13,NA,NA
913168732,913167579,Has abbreviation,2020-09-13,NA,NA
913168732,913168481,Has abbreviation,2020-09-13,NA,NA
913168732,913168732,Has abbreviation,2020-09-13,NA,NA
913168732,913161401,Has acronym,2020-09-13,NA,NA
913168732,913161580,Has acronym,2020-09-13,NA,NA
913168732,913162818,Has acronym,2020-09-13,NA,NA
913168732,913167553,Has acronym,2020-09-13,NA,NA
913168732,913167578,Has acronym,2020-09-13,NA,NA
913168732,913167579,Has acronym,2020-09-13,NA,NA
913168732,913168481,Has acronym,2020-09-13,NA,NA
913168732,913168732,Has acronym,2020-09-13,NA,NA
913168732,913161401,Has code name,2020-09-13,NA,NA
913168732,913161580,Has code name,2020-09-13,NA,NA
913168732,913162818,Has code name,2020-09-13,NA,NA
913168732,913167553,Has code name,2020-09-13,NA,NA
913168732,913167578,Has code name,2020-09-13,NA,NA
913168732,913167579,Has code name,2020-09-13,NA,NA
913168732,913168481,Has code name,2020-09-13,NA,NA
913168732,913168732,Has code name,2020-09-13,NA,NA
913168733,913168733,Has abbreviation,2020-09-13,NA,NA
913168733,913168808,Has abbreviation,2020-09-13,NA,NA
913168735,913168735,Has synonym,2020-09-13,NA,NA
913168735,913168735,Has code name,2020-09-13,NA,NA
913168736,913162813,Has us brand name,2020-09-13,NA,NA
913168736,913166261,Has us brand name,2020-09-13,NA,NA
913168736,913168736,Has us brand name,2020-09-13,NA,NA
913168736,913162813,Has abbreviation,2020-09-13,NA,NA
913168736,913166261,Has abbreviation,2020-09-13,NA,NA
913168736,913168736,Has abbreviation,2020-09-13,NA,NA
913168736,913162813,Has code name,2020-09-13,NA,NA
913168736,913166261,Has code name,2020-09-13,NA,NA
913168736,913168736,Has code name,2020-09-13,NA,NA
913168738,913168186,Has synonym,2020-09-13,NA,NA
913168738,913168738,Has synonym,2020-09-13,NA,NA
913168738,913168186,Has code name,2020-09-13,NA,NA
913168738,913168738,Has code name,2020-09-13,NA,NA
